id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
115.0,tt0118715,2.556082,15000000.0,27739163.0,The Big Lebowski,Jeff Bridges|John Goodman|Steve Buscemi|Julianne Moore|David Huddleston,http://www.biglebowskibluray.com/splash.php,Joel Coen,They figured he was a lazy time wasting slacker. They were right.,white russian|dude|bowling|vietnam veteran|carpet,"Jeffrey ""The Dude"" Lebowski, a Los Angeles slacker who only wants to bowl and drink white Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",117.0,Comedy|Crime,PolyGram Filmed Entertainment|Working Title Films,1998-02-15,1696.0,7.6,1998.0,20065432.0361744,37106552.6611244
857.0,tt0120815,2.170136,70000000.0,481840909.0,Saving Private Ryan,Tom Hanks|Tom Sizemore|Dennis Farina|Max Martini|Joerg Stadler,,Steven Spielberg,The mission is a man.,killing|loss of brother|loss of lover|war crimes|self sacrifice,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",169.0,Drama|History|War,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Mutual Film Company|Mark Gordon Productions,1998-07-24,3396.0,7.7,1998.0,93638682.8354809,644556400.785869
73.0,tt0120586,1.333006,20000000.0,23875127.0,American History X,Edward Norton|Edward Furlong|Beverly D'Angelo|Avery Brooks|Jennifer Lien,http://www.historyx.com/,Tony Kaye,Some Legacies Must End.,usa|neo-nazi|prison|skinhead|brother brother relationship,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",119.0,Drama,New Line Cinema|The Turman-Morrissey Company|Savoy Pictures,1998-10-30,1563.0,8.0,1998.0,26753909.3815659,31937649.2115689
1618.0,tt0149151,0.157447,0.0,0.0,Still Crazy,Stephen Rea|Billy Connolly|Jimmy Nail|Bill Nighy|Timothy Spall,,Brian Gibson,"They were ""Strange Fruit"". Some called them the greatest rock band of the '70s. They haven't played together for 20 years. No wonder they're worried about their performance.",condom|rock band,"In the seventies Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. 20 years on and these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.",92.0,Comedy|Music,Columbia Pictures Corporation|The Greenlight Fund|Marmot Tandy Productions,1998-10-30,19.0,7.6,1998.0,0.0,0.0
207.0,tt0097165,2.470407,16400000.0,235860116.0,Dead Poets Society,Robin Williams|Ethan Hawke|Robert Sean Leonard|Gale Hansen|Josh Charles,,Peter Weir,He was their inspiration. He made their lives extraordinary.,individual|philosophy|poetry|shakespeare|professor,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",129.0,Drama,Touchstone Pictures|Silver Screen Partners IV,1989-06-02,1426.0,7.9,1989.0,28847353.0003094,414874391.764995
26360.0,tt0094590,0.260602,0.0,0.0,Depeche Mode: 101,David Gahan|Martin Gore|Andrew Fletcher|Alan Wilder,http://101dvd.depechemode.com/news.html,D.A. Pennebaker|David Dawkins|Chris Hegedus,,woman director,"Depeche Mode 101 is a fascinating documentary codirected by the esteemed D.A. Pennebaker (The War Room, Down from the Mountain), focusing on backstage realities of art and business during the British synthesizer band's 1988 American tour. We see managers worrying over slow ticket sales for a stand at the Rose Bowl, observe sound checks at concert sites, get a tour of the group's multiple keyboard banks, and listen with some alarm to singer David Gahan describe his steroid-based throat treatments. There are plenty of performance clips, but for music alone, disc 2 in this package contains the uninterrupted Rose Bowl show, including the plaintive ""Blasphemous Rumours,"" the exultant drama of ""Stripped,"" and the dreamy ""Somebody."" Pennebaker's promotional video ""Everything Counts"" is also here, but don't miss the director's recent, touching, and informative interviews with the now 40-something, individual members of Depeche Mode. --Tom Keogh",117.0,Music,,1989-04-27,13.0,8.4,1989.0,0.0,0.0
20423.0,tt0097372,0.163885,0.0,0.0,For All Mankind,Jim Lovell|Russell Schweickart|Eugene Cernan|Michael Collins|Charles Conrad,,Al Reinert,A Film by Al Reinert,space travel|history|apollo s,"In July 1969, the space race ended when Apollo 11 fulfilled President Kennedyâ€™s challenge of â€œlanding a man on the Moon and returning him safely to the Earth.â€ No one who witnessed the lunar landing will ever forget it. Al Reinertâ€™s documentary For All Mankind is the story of the twenty-four men who traveled to the moon, told in their words, in their voices, using the images of their experiences. Forty years after the first moon landing, it remains the most radical, visually dazzling work of cinema yet made about this earthshaking event.",80.0,Documentary,Apollo Associates|FAM Productions,1989-01-01,16.0,8.2,1989.0,0.0,0.0
274.0,tt0102926,0.695385,19000000.0,272742922.0,The Silence of the Lambs,Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald,,Jonathan Demme,To enter the mind of a killer she must challenge the mind of a madman.,based on novel|psychopath|horror|suspense|serial killer,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",118.0,Crime|Drama|Thriller,Orion Pictures|Strong Heart/Demme Production,1991-02-14,2679.0,7.9,1991.0,30420763.9966735,436686740.101323
4539.0,tt0102015,0.206,0.0,0.0,Hearts of Darkness: A Filmmaker's Apocalypse,Francis Ford Coppola|Eleanor Coppola|John Milius|George Lucas|Sam Bottoms,http://www.apocalypsenow.com,Eleanor Coppola|Fax Bahr|George Hickenlooper,The magic and madness of making Apocalypse Now,philippines|behind the scenes|movie studio|madness|ego,"A chronicle of the production problems â€” including bad weather, actors' health, war near the filming locations, and more â€” which plagued the filming of Apocalypse Now, increasing costs and nearly destroying the life and career of Francis Ford Coppola.",96.0,Documentary,American Zoetrope|Cineplex-Odeon Films,1991-09-06,28.0,7.8,1991.0,0.0,0.0
14285.0,tt0096257,0.211124,0.0,0.0,The Thin Blue Line,Randall Adams|David Harris|Gus Rose|Jackie Johnson,,Errol Morris,"A softcore movie, Dr. Death, a chocolate milkshake, a nosey blonde and ""The Carol Burnett Show."" Solving this mystery is going to be murder.",,Errol Morris's unique documentary dramatically re-enacts the crime scene and investigation of a police officer's murder in Dallas.,103.0,Mystery|Documentary|Crime,Third Floor Productions,1988-08-28,54.0,8.0,1988.0,0.0,0.0
600.0,tt0093058,2.0267,17000000.0,46357676.0,Full Metal Jacket,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,,Stanley Kubrick,"Vietnam can kill me, but it canâ€™t make me care.",suicide|prostitute|helicopter|based on novel|journalism,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,116.0,Drama|War,Stanley Kubrick Productions|Warner Bros.|Natant,1987-06-26,1311.0,7.7,1987.0,32624367.4470991,88964109.1657392
62.0,tt0062622,3.309196,12000000.0,56715371.0,2001: A Space Odyssey,Keir Dullea|Douglas Rain|Gary Lockwood|William Sylvester|Daniel Richter,,Stanley Kubrick,An epic drama of adventure and exploration,moon|jupiter|artificial intelligence|man vs machine|technology,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",149.0,Science Fiction|Mystery|Adventure,Stanley Kubrick Productions|Metro-Goldwyn-Mayer (MGM),1968-04-05,1708.0,7.7,1968.0,75227563.3792221,355546597.206549
240.0,tt0071562,3.264571,13000000.0,47542841.0,The Godfather: Part II,Al Pacino|Robert Duvall|Diane Keaton|Robert De Niro|John Cazale,,Francis Ford Coppola,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",italo-american|cuba|vororte|melancholy|praise,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",200.0,Drama|Crime,Paramount Pictures|The Coppola Company,1974-12-20,2131.0,8.1,1974.0,57489690.5506849,210247939.768493
829.0,tt0071315,1.650848,6000000.0,30000000.0,Chinatown,Jack Nicholson|Faye Dunaway|John Huston|Perry Lopez|John Hillerman,,Roman Polanski,,rape|sea|river|chinatown|mistake in person,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",130.0,Crime|Drama|Mystery|Thriller,Paramount Pictures|Penthouse|Long Road Productions,1974-06-20,456.0,7.7,1974.0,26533703.3310853,132668516.655426
510.0,tt0073486,3.258151,3000000.0,108981275.0,One Flew Over the Cuckoo's Nest,Jack Nicholson|Louise Fletcher|Danny DeVito|William Redfield|Scatman Crothers,,MiloÅ¡ Forman,"If he's crazy, what does that make you?",individual|rebel|self-destruction|wheelchair|lunatic asylum,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",133.0,Drama,Fantasy Films|Warner Bros.,1975-11-18,1612.0,8.0,1975.0,12155463.5161866,441572637.403333
762.0,tt0071853,2.234953,400000.0,5028948.0,Monty Python and the Holy Grail,Graham Chapman|John Cleese|Eric Idle|Michael Palin|Terry Gilliam,http://www.sonypictures.com/cthe/montypython/,Terry Gilliam|Terry Jones,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,holy grail|monk|scotland yard|swordplay|camelot,"Monty Python and the Holy Grail loosely follows the legend of King Arthur. Arthur along with his squire, Patsy, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",91.0,Adventure|Comedy|Fantasy,Python (Monty) Pictures Limited|Michael White Productions|National Film Trustee Company|Twickenham Film Studios,1975-03-13,1097.0,7.6,1975.0,1620728.46882488,20376397.9795998
595.0,tt0056592,0.810805,2000000.0,13129846.0,To Kill a Mockingbird,Gregory Peck|John Megna|Frank Overton|Rosemary Murphy|Ruth White,,Robert Mulligan,The most beloved Pulitzer Prize book now comes vividly alive on the screen!,black people|based on novel|brother sister relationship|becoming an adult|isolation,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",129.0,Crime|Drama,Universal Pictures,1962-12-25,317.0,7.7,1962.0,14416897.7575236,94645823.6770153
935.0,tt0057012,2.210475,1800000.0,9440272.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Peter Sellers|George C. Scott|Sterling Hayden|Keenan Wynn|Slim Pickens,,Stanley Kubrick,The hot-line suspense comedy,u.s. president|general|cold war|strategic air command|nuclear missile,An insane general starts a process to nuclear holocaust that a war room of politicians and generals frantically try to stop. A classic black and white war satire from director Stanley Kubrick starring Peter Sellers.,95.0,Drama|Comedy|War,Hawk Films|Columbia Pictures Corporation,1964-01-29,804.0,7.7,1964.0,12654481.3385066,66367636.5857928
185.0,tt0066921,3.072555,2200000.0,26589000.0,A Clockwork Orange,Malcolm McDowell|Patrick Magee|Adrienne Corri|Michael Bates|Warren Clarke,,Stanley Kubrick,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",prison|street gang|rape|adolescence|sexuality,"The head of a gang of toughs, in an insensitive futuristic society, is conditioned to become physically ill at sex and violence during a prison sentence. When he is released, he's brutally beaten by all of his old adversaries.",136.0,Science Fiction|Drama,Hawk Films|Warner Bros.,1971-12-18,1786.0,7.7,1971.0,11847428.8117621,143186947.579974
769.0,tt0099685,2.659926,25000000.0,46836394.0,Goodfellas,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino,,Martin Scorsese,Three Decades of Life in the Mafia.,prison|helicopter|florida|1970s|mass murder,"Henry Hill is a small time gangster, who takes part in a robbery with Jimmy Conway and Tommy De Vito, two other gangsters who have set their sights a bit higher. His two partners kill off everyone else involved in the robbery, and slowly start to climb up through the hierarchy of the Mob. Henry, however, is badly affected by his partners success, but will he stoop low enough to bring about the downfall of Jimmy and Tommy?",146.0,Drama|Crime,Warner Bros.,1990-09-12,1798.0,8.0,1990.0,41722463.5078645,78165189.5801985
